Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1372699180808904709,2021-03-18 23:59:22,1,206,2561,I invite everyone who uses @RoamResearch to answer the question as well!😄 Will tether this tweet to the top of the page to bring everyone's answers in! #roamcult https://t.co/exHXeXaoUy
1372698903678754820,2021-03-18 23:58:16,0,5397,7550,"The New York Attorney General's Office Reaches Settlement with Bitfinex and Tether - Corruption, Crime &amp; Compliance https://t.co/MMqildsjgr via @@mikevolkov20"
1372698237589671942,2021-03-18 23:55:37,0,184,2411,"How did those gates make you feel? They both made me smile. But I felt sorry for the one at the end of its tether. I shut them both but already knew I liked one more than the other.

The smallest community I visited last year managed to do this. https://t.co/fNP0euS6Ew"
1372698123538161665,2021-03-18 23:55:10,0,423,72,@bk44core @jeffowsley @TrustlessState There’s an ether tether in the pipeline.
1372697498742034437,2021-03-18 23:52:41,0,428,486,@real_vijay The first correction in this cycle (class ‘18)... for some reason I thought all the bears would see that #bitcoin was not dead and embrace it.. but watching the price go from $12K-&gt;42K-&gt;28K with the bears piling on + tether fud was tough.. ashamed to say I didn’t buy that dip 😩
1372696084804341761,2021-03-18 23:47:04,0,179,10014,Tether faces 500 Bitcoin ransom: We are not paying https://t.co/EOHQ3uJ9jL via @TheCyberSecHub
1372696047068282880,2021-03-18 23:46:55,0,2703,3495,@crimsonpostgrad Is he on court ordered tether?
1372695427724812290,2021-03-18 23:44:28,63,829,1942,"While everyone scurries back and forth and the daily headlines detail Republican corruption and Trump's total lack of conscience, he takes pleasure in ridiculing reality and the fools who tether themselves to it. He spent his life as a pathological liar. It worked for him. https://t.co/7kJSNqlDEO"
1372695015936376834,2021-03-18 23:42:49,0,212,310,"@sbnsan74 @TheStalwart @CelsiusNetwork @cryptocom @BlockFi @investvoyager @NexoFinance Not worried about tether, but I also don’t use it or hold any.  I only use usdc. No I don’t think it really matters which stable coin."
1372694715129204740,2021-03-18 23:41:38,0,2088,271,@real_vijay Tether
1372694658229358593,2021-03-18 23:41:24,0,1999,1287,"I’m at the end of my tether with my mop of hair, like wtf is on my head rn"
1372694485809905665,2021-03-18 23:40:43,0,972,3987,"@lylepratt @michael_saylor @B3_MillerValue @TimDraper @RayDalio @parkeralewis @jimmysong @Travis_Kling @danheld The fact that this conference is happening at A&amp;M while UT professors are writing Tether FUD pieces and taking money from Ripple makes me so, so sad"
1372694465069072392,2021-03-18 23:40:38,0,113,704,"$HOGE  received a 92 security score from CERTIK, higher than Tether and many other cryptos https://t.co/pVzcUW0jbD"
1372692139428184068,2021-03-18 23:31:24,0,1725,561,"Amy Castor finally unpinned her tweet about Tether manipulating the market! 

The FUD is over! Bitcoin is real!"
