Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1383208572008472578,2021-04-16 23:59:56,8,74,6,"Evedo is a blockchain based platform, consisting of B2B &amp; B2C Marketplaces. It unifies all businesses and participants involved in organizing events. Our aim is to build a marketplace and a true ecosystem. 

https://t.co/ezRrZdkTrI
@evedotoken 
$eved 

  #eth #BNB   #xlm #doge https://t.co/maJTVSieAx"
1383208561002561537,2021-04-16 23:59:54,971,210,26,"Caiz Coin Airdrop 🌾

CAIZ is a decentralized cross-chain transaction Blockchain

👀1,500 users to get 15,000 CAIZ coins! All you need do is,👇🏽

☘️Follow 
☘️Retweet 
☘️Comment Eth Address 

#Algo #Neo #Bnb #defi #Ust #Rev #Hot #Avax #Luna https://t.co/1J5A0rVFxr"
1383208558800613383,2021-04-16 23:59:53,670,35,8,"XMAG TOKEN. LAUNCHED ON BINANCE SMART CHAIN.
Total Supply: 5,000,000 XMAG 
CURRENT PRICE: 1 BNB = 5000 XMAG
https://t.co/rBKjB4BdIt
#bsc #xmagnet #airdrop #crypto #binance #smart #chain https://t.co/KcJCItREn4"
1383208544426672130,2021-04-16 23:59:50,4227,2241,70,"🧡 $200 to someone in 3 days, retweet + follow + show proof of 🔔 🧡 #giveaway #bitcoin #ethereum #bnb"
1383208540735684610,2021-04-16 23:59:49,53,691,359,"#BTR is going to the moon because #XRP is the base currency and also has a lot of upside potential since it's extremely undervalued compared to #NEXO, #Kucoin and #BNB https://t.co/Gk128YVtYO"
1383208537849958401,2021-04-16 23:59:48,436,5001,882,🔥 $100 to someone who retweets this and upvotes https://t.co/NnWk1fL0b1 in 24 hours 🔥 #giveaway #Bitcoin #Ethereum #BNB #TRX #DOGE #DeFi #NFT https://t.co/xasLNeZQms
1383208526403686405,2021-04-16 23:59:46,2,38,7,"Money goes where attention flows. But attention is fickle, right? $DOGE $XRP #dogearmy #XRPCommunity 

$XMR $ARRR $BTC $ETH $DENT $ADA $BTT $LINK $XLM $WINk $FET $ANKR $CHZ $MIR $LUNA $HOT $SXP $ENJ $BNB https://t.co/N1TPkC6QNR"
1383208516928692227,2021-04-16 23:59:43,1708,2994,175,💯 $100 to someone who retweets this and follows @Safunetwork + tags a friend in 48 hours 💯 #giveaway #Bitcoin #Ethereum #BNB #BSC #TRX #money #Ripple #XRP #stellar #DOGE #XLM #Safunetwork #DeFi #CHARITY #WALLET #SWAP #FARMING
1383208508741586947,2021-04-16 23:59:41,2824,30,12,"I will give $200 in #dogecoin 
To 2 followers ( $100 each ) 

Just like , Retweet this and 
Be following me 🔔

Tag your friends ❤️🍀

#doge #bitcoin #BNB"
1383208492153049088,2021-04-16 23:59:37,1205,1921,270,"I will give $200 to 2 followers 
( $100 each ) 

Just follow @FerrumNetwork &amp; @blazingBitcoin 💕

Like and retweet this ❤️

Tag your friends 🍀

#dogecoin #doge #dogecointothemoon #Bitcoin #BNB #dogearmy"
1383208487782518786,2021-04-16 23:59:36,319,127,2,"📣The minimum purchase amount has again been adjusted as 0.5 BNB 📣

 MOFI Presale Now %92 Sold Out🔥

🚀 Buy Now: https://t.co/WxRaNHx0iI
📌 Price 1 MOFI 0.005 BNB
📌 Buy: Minimum 0.5 BNB 
📌 10% Bonus on investments above 25 #BNB 

#BSC #Binance #BinanceSmartChain #BitTorrent https://t.co/pZVEbhsgyD"
1383208479733772290,2021-04-16 23:59:34,15737,1808,248,"Safe Universe $SAFU Free Airdrop is LIVE !!

Get 1,000,000,000 (50$) worth of $SAFU Tokens

Initial Listing Price- 0.00000005$

Follow Airdrop Bot Tasks-
https://t.co/YH5lJpwAF1
Join Our Telegram Channel
https://t.co/S2yhVGIt8f

#SAFU #BSC
 #BNB https://t.co/neAKLxw05j"
1383208472574038018,2021-04-16 23:59:33,19,379,278,"How much has Binance made so far in 2021? One analyst estimates that it may have been close to a billion dollars. https://t.co/GYqtvyQRi4

(Reporting via @CointelegraphMT and @iamjosephyoung)"
1383208463996743680,2021-04-16 23:59:31,74,2420,174,"🚨NEW  GIVEAWAY🚨

I wanna share some of my profits.😍
I am giving away $250 #bitcoin to one lucky person!

Read instructions below 👇

$BTC $ETH $XRP $DOT $TRX $JST $SUSHI $UNI $LTC $BNB $LINK $THETA $SNX $AAVE $DEFI $ALTS $VET $sun $cake $bake $ADA https://t.co/AagV7OV69W"
1383208461522059266,2021-04-16 23:59:30,36,137,172,"Thank you for screen recording  for us @mullerz_ I really appreciate ,please send your #bnb  address to @BitcoinKeith , 0.5 bnb for you ❤️🙏🏾 #FridayCryptoTalk"
1383208455750684672,2021-04-16 23:59:29,242,958,315,"📣Mofi will now be traded on Hotbit 📣

Hotbit listing announcement: https://t.co/bGwA3jZXcW
Trading function launches at: 2021.04.26 06:00 AM UTC

🔥 MOFI Presale Now %90 Sold Out🔥
🚀 Buy Now: https://t.co/WxRaNHx0iI

#BSC #HOTBIT #Binance #BNB #Bitcoin #Mofi https://t.co/z792WZ5Nrd"
1383208443461308416,2021-04-16 23:59:26,0,129,490,"$Sc have been x3.
TP2: 100sat
TP3: 200sat
$xvg $doge $btc $bnb $eth https://t.co/MazxmjfMip https://t.co/qW7nZvZR7h"
1383208442039533576,2021-04-16 23:59:26,319,958,315,"📣The minimum purchase amount has again been adjusted as 0.5 BNB 📣

 MOFI Presale Now %92 Sold Out🔥

🚀 Buy Now: https://t.co/WxRaNHx0iI
📌 Price 1 MOFI 0.005 BNB
📌 Buy: Minimum 0.5 BNB 
📌 10% Bonus on investments above 25 #BNB 

#BSC #Binance #BinanceSmartChain #BitTorrent https://t.co/pZVEbhsgyD"
1383208437304164359,2021-04-16 23:59:24,5328,299,139,"Hotbit Listing Announcement 🔥

We are excited to announce that we will be listed in Hotbit in May 1 2021 🔥

Listing price 1 BNB ≈ 200 VRF
PRESALE 1 BNB  ≈ 800 VRF
Total Pre-sale  ≈ 1,000,000 VRF

Minimum buy 0.1 BNB
Buy now : https://t.co/pjbPcz3yDn

#BSC #Moon https://t.co/iYk6x6SUwP"
1383208429926318081,2021-04-16 23:59:23,379,1475,51,Sending 50$ to someone if $BNB touches 550 Today ! Just rt !
1383208427703259136,2021-04-16 23:59:22,1205,1127,159,"I will give $200 to 2 followers 
( $100 each ) 

Just follow @FerrumNetwork &amp; @blazingBitcoin 💕

Like and retweet this ❤️

Tag your friends 🍀

#dogecoin #doge #dogecointothemoon #Bitcoin #BNB #dogearmy"
1383208412733931524,2021-04-16 23:59:19,0,72,407,"will all improve together!
#HİVE 

$btc $etc $hive $theta $uni $tfuel $usdt $ltc $doge $dash $twt $bnb $trx $xrp $neo $iota $vet $chz  $link $xlm $ada $btt $dot #BTC #BTCUSDT #etc #BNB #DEfi"
1383208403976257537,2021-04-16 23:59:16,2824,2241,70,"I will give $200 in #dogecoin 
To 2 followers ( $100 each ) 

Just like , Retweet this and 
Be following me 🔔

Tag your friends ❤️🍀

#doge #bitcoin #BNB"
1383208399047823360,2021-04-16 23:59:15,53,1520,1185,"Join today for a free #BNB faucet and #BTC faucet. 

Daily competitions and Alt coins galore!! 

Get daily crypto when you own the in house coin #BFG and cashback on your bets twice a week 

https://t.co/wApSWMaxqw  @coinkit_ mon 5 100 BTC"
1383208383474397191,2021-04-16 23:59:12,0,741,987,"Two weeks of opening @orion_protocol  have passed. The daily volume is huge. The current volume of 100,,,,1000,,, times won't take long. $ORN

https://t.co/fyeNv8Hg0b

#ORN #OrionTerminal #CRYPTO #BTC #ETH #cryptotrading #BNB #LINK #DOT #COTI"
1383208346954698752,2021-04-16 23:59:03,4452,26,0,"UOMO RICCO PUBLIC SALE LIVE!

Pre-sale Price: 1 BNB = 10,000 RICCO

Minimum Buy 0.01 BNB – Max100 BNB

Payment Address: 0xb9263d7a5BD98BD9b684f4C25485c701A13cccd1

Or Buy Via Appbounce: https://t.co/BkfWo2olzX

PancakeSwap Listing Price: 1 BNB = 5,000 RICCO https://t.co/dZNpvENvnl"
1383208340730257410,2021-04-16 23:59:01,1205,800,26,"I will give $200 to 2 followers 
( $100 each ) 

Just follow @FerrumNetwork &amp; @blazingBitcoin 💕

Like and retweet this ❤️

Tag your friends 🍀

#dogecoin #doge #dogecointothemoon #Bitcoin #BNB #dogearmy"
1383208334619254788,2021-04-16 23:59:00,271,12,0,"📢2021 #newlistings on https://t.co/lt6YeYZCYD @Hotbit_news
$GHD will be listed on #HOTBIT

Deposit opens at: 2021-04-30  07:00 AM UTC
Trading opens at: 2021-04-30  10:00 AM UTC   ---  GHD/USDT ---

We Sincerely Invite You to Trade on Hotbit! https://t.co/pNTyribFxM  #BSC #BNB https://t.co/K5nnOuqlUZ"
1383208319167320069,2021-04-16 23:58:56,4227,1546,313,"🧡 $200 to someone in 3 days, retweet + follow + show proof of 🔔 🧡 #giveaway #bitcoin #ethereum #bnb"
1383208312230060033,2021-04-16 23:58:55,2423,153,11,$50 to someone who retweets this and follows @EthLucius in 12 hours #giveaway #Bitcoin #Ethereum #DOGE #BNB #TRX #DeFi #NFT
1383208307813277697,2021-04-16 23:58:54,2554,92,55,"Who has the best burn meme? May need one in a few hours. 

#BNB"
