Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1383208577964380167,2021-04-16 23:59:58,97,988,230,"Say what?!?!?  😵

#XRP #XRPtheStandard #SECvsRipple https://t.co/Xsd4XaQ0yw"
1383208572855541760,2021-04-16 23:59:57,220,231,24,"While XRP is having a cooling off day, it's a pretty crazy day in the market. DOGE is kind of overshadowing that BCH is up 31%, ETC is up 37% and DASH is up 18%.

Welcome to alt season."
1383208572067139593,2021-04-16 23:59:57,16,3822,641,"Me when I buy the dip...

$GME $TSLA $BTC $DBC $DOGE $LTC $XRP https://t.co/Q1qG7LKtwJ"
1383208553490550785,2021-04-16 23:59:52,1,23,9,@XRP_OWL This will be the most awesome investment that you could ever made! Screenshot this message and please just hold a few months!!!
1383208547538796544,2021-04-16 23:59:51,160,360,139,#XRP Update: Major breakout to the top for $XRP within the next 20 hours. https://t.co/rJHrH8AcsQ
1383208543822745605,2021-04-16 23:59:50,0,132,12,@ledererhouston Don’t forget to add some XRP to your portfolio also—not financial advice.
1383208540735684610,2021-04-16 23:59:49,65,691,360,"#BTR is going to the moon because #XRP is the base currency and also has a lot of upside potential since it's extremely undervalued compared to #NEXO, #Kucoin and #BNB https://t.co/Gk128YVtYO"
1383208535685693443,2021-04-16 23:59:48,220,1346,1662,"While XRP is having a cooling off day, it's a pretty crazy day in the market. DOGE is kind of overshadowing that BCH is up 31%, ETC is up 37% and DASH is up 18%.

Welcome to alt season."
1383208531629776896,2021-04-16 23:59:47,14,1273,121,"ALTS/BTC +40% since April 1st

mostly due to $ETH $XRP, $DOGE

11% till resistance. Gib more love to midcaps soon

All dinosaurus coins going $BCH, $EOS lagging https://t.co/XOzpQN1T9w"
1383208526403686405,2021-04-16 23:59:46,2,39,8,"Money goes where attention flows. But attention is fickle, right? $DOGE $XRP #dogearmy #XRPCommunity 

$XMR $ARRR $BTC $ETH $DENT $ADA $BTT $LINK $XLM $WINk $FET $ANKR $CHZ $MIR $LUNA $HOT $SXP $ENJ $BNB https://t.co/N1TPkC6QNR"
1383208512637968384,2021-04-16 23:59:42,1653,369,126,"RETWEET if you BELIEVE! 
                       🕯
              🕯              🕯
      🕯                             🕯
 
  🕯         $10 $XRP        🕯

        🕯                          🕯
              🕯              🕯
                        🕯"
1383208499862200326,2021-04-16 23:59:39,18,734,86,"If DOGE makes it to $1 this cycle I'm convinced XRP will hit 3 digits by Q4 2022. It's just insanity at this point, and that's quite alright with me."
1383208496636780544,2021-04-16 23:59:39,0,227,5156,@therealrinze @cryptocom Just click the link
1383208493293957123,2021-04-16 23:59:38,14,336,66559,"ALTS/BTC +40% since April 1st

mostly due to $ETH $XRP, $DOGE

11% till resistance. Gib more love to midcaps soon

All dinosaurus coins going $BCH, $EOS lagging https://t.co/XOzpQN1T9w"
1383208483688943618,2021-04-16 23:59:35,97,600,136,"Say what?!?!?  😵

#XRP #XRPtheStandard #SECvsRipple https://t.co/Xsd4XaQ0yw"
1383208476650917888,2021-04-16 23:59:34,0,3,5120,"1 Bitcoin ( #BTC )
Dollar: 61,440.46$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,105.99$ 

1 Ethereum ( #ETH )
Dollar: 2,426.32$ 

1 Ripple ( #XRP )
Dollar: 1.54763$ 

Date: 16 Apr 2021 23:59

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple"
1383208471361851394,2021-04-16 23:59:33,1144,160,0,RETWEET if you think #XRP will do what #dogecoin did 🚀
1383208463153524744,2021-04-16 23:59:31,142,490,424,It’s plain to see. You can’t stop $XRP 🚀 https://t.co/kBOovVFR1Y
1383208458607067142,2021-04-16 23:59:29,220,30,4,"While XRP is having a cooling off day, it's a pretty crazy day in the market. DOGE is kind of overshadowing that BCH is up 31%, ETC is up 37% and DASH is up 18%.

Welcome to alt season."
1383208456568524801,2021-04-16 23:59:29,0,538,129,"@joker_xrp $XRP has the strongest hodler. 

Even to many its a shitcoin.

May XRP get to pump the last &amp; hardest this year.

All the money"
1383208452915408897,2021-04-16 23:59:28,186,3039,1108,"XRP = Bitcoin 2.0 

FLR = Ethereum 2.0 

Holding both of these for as long as you can until it becomes life changing money"
1383208449618497536,2021-04-16 23:59:27,110,550,329,"Reminder not to sleep on $XRP 

😴 💤 🚫❌"
1383208442446290946,2021-04-16 23:59:26,980,533,39,The $FLR distribution will start when the Flare Network goes live. The team is working to make this happen SAFELY as soon as possible. It is dependent on finishing security testing. We expect this at the end of June +/- 2-4 weeks.
1383208423379013632,2021-04-16 23:59:21,160,179,7,#XRP Update: Major breakout to the top for $XRP within the next 20 hours. https://t.co/rJHrH8AcsQ
1383208421936267268,2021-04-16 23:59:21,0,2036,940,"@M4ttmc87 🤣 Be careful, some fruits and soda's got tested and ended up positive 🤣 I plan to fly to holland for the summer, they wouldn't let me get away with ""self""testing, they demand pcr."
1383208418551476225,2021-04-16 23:59:20,47,4127,7035,"SEC Goes After Ripple's Foreign Business Partners

🔥🔥👑👑🔥🔥

https://t.co/LsvOPk5GJX

@thebearablebull @Kevin_Cage_ @digitalassetbuy @Venture2021 @XRPNews_ @sentosumosaba @Ripple @1RuffRican @AssetsDaily @xrp_mami @WorkingMoneyCH @RuleXRP @MackAttackXRP"
1383208417574141955,2021-04-16 23:59:20,0,11,10,@alex818r @BCBacker DOGE is pumped by buyers... XRP is the hodlers crypto.. dont expect pumps like that :)
1383208412914147329,2021-04-16 23:59:19,51,59,143,Welcome to altseason. A time period flooded with new retail investors who believe something is seriously wrong when #XRP cools down for 3 days after rising 300%. https://t.co/0Ps2GvErV7
1383208412733931524,2021-04-16 23:59:19,0,72,407,"will all improve together!
#HİVE 

$btc $etc $hive $theta $uni $tfuel $usdt $ltc $doge $dash $twt $bnb $trx $xrp $neo $iota $vet $chz  $link $xlm $ada $btt $dot #BTC #BTCUSDT #etc #BNB #DEfi"
1383208409164611584,2021-04-16 23:59:18,2,1886,929,Just to post for a second time in case some missed the first one it looks like the kraken relist of $xrp was a glitch or a test at best. As you cannot buy for sure now. There were several guys able to go through all the way but for sure not now.
1383208401237278721,2021-04-16 23:59:16,0,795,2681,@DRich5531 I got you my brother
1383208376201584641,2021-04-16 23:59:10,511,543,257,"Breaking: The SEC is not a “super-litigant” who is permitted to act outside the Federal Rule, yet are maneuvering in this manner. The SEC May Not Conduct Discovery Outside The Scope Of The Federal Rules Of Civil Procedure. However, they have ""Violated Federal Rules"". #XRP"
1383208364163829764,2021-04-16 23:59:07,129,174,34,"Doge having its ""How Can This Be"" moment. Is all the more reason that I know $XRP will hit 4-5 digits in the near future. Easily $100+ this run after clarity. Utility Season is among us."
1383208355209023490,2021-04-16 23:59:05,0,15,1,@LeahLaurenceVIP @MistressZabelle What platform do u use to trade xrp?
