Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1377047986052587523,2021-03-30 23:59:58,0,361,1094,@sonofdestinyxrp DOOOOO IT 😉
1377047958533898254,2021-03-30 23:59:52,2,1467,226,Ripple XRP: SEC CONFIRMS - Tokens Sold In A Functioning Network Are NOT ... https://t.co/UG50UnEeLX via @YouTube
1377047952242454530,2021-03-30 23:59:50,0,200,7,@XRP_Fan_Hopeful @seungminkim Quit lying to yourself
1377047873804722178,2021-03-30 23:59:32,20,1103,149,Well this is interesting: a district judge has decided XRP hodlers can now intervene in the SEC court case in the state of New York. https://t.co/KmyjlhP1WO
1377047864065556480,2021-03-30 23:59:29,0,19,2,#XRP is world currency and not only for USA $ and it will make rich investers and #Ripple owners and that's why USA Authorities are causing problems to Ripple because they don't want you to be rich. #RelistXRP
1377047862748577793,2021-03-30 23:59:29,0,79,63,"@IchimokuScholar They were afraid of the boogeyman, aka Jay Clayton. He won’t give up with his SEC army against #XRP that easy"
1377047842716581892,2021-03-30 23:59:24,0,1467,226,Ripple XRP: Here’s An Example Of How To Reach Your Financial Goals With XRP https://t.co/fyL3ClzOq8 via @YouTube
1377047823208738816,2021-03-30 23:59:20,0,178,1313,"#EasyFi 31%+

 #Reef #VET #ZIL #XVG #ONT  next leg up soon...

$Ada $Btc $Ftm $Xrp $Doge $Eth
$Bnb $Dot $Ltc $Xem $Link $Vet
$Enj $Sushi $Atom $Dag $Lit $Uni
$Luna $Neo $Cake $Trx $Bake 
$Ksm $Tomo $Dash $Hot $Ankr 
$Dia $Qtum $Band $Yfi $Etc $Sand $Rvn $TRB $zil $reef $ont https://t.co/LqYYuzGyjg"
1377047763632803845,2021-03-30 23:59:05,705,161,10,"How Roxe beats @Ripple's #XRPL 🤯
✅Roxe has Faster Transaction Processing
✅Lower Costs &amp; Usage Thresholds
✅More Use Cases
✅More Diverse, Valuable Ecosystem
✅True, Peer-to-Peer Model
✅Decentralization: More Secure and Transparent
✅KYC/AML Compliance
$ROC $XRP #XRP"
1377047761200242690,2021-03-30 23:59:05,0,1467,226,"Ripple XRP: Everyday People Are Losing Interest In Crypto, But That’s A ... https://t.co/0SCxZn6rlM via @YouTube"
1377047738311905286,2021-03-30 23:58:59,0,975,210,@XRP_intel Smart house
1377047735866589185,2021-03-30 23:58:59,0,630,2686,@BridgeFunding1 I have a $PAC node not xdc
1377047705554313219,2021-03-30 23:58:51,3,2414,587,"@JohnEDeaton1 Let us help you @JohnEDeaton1  1/n: Corda's corda-settler module (https://t.co/XcQTKJkL8U) uses XRP for obligation management and settlement rail. Transactions are USD only, but XRP is used to run the system. 1/n  example workflow : https://t.co/KJp3ZQ7LDj"
1377047679923056646,2021-03-30 23:58:45,6,1172,147,"Let's go for the gains $theta $tfuel! 

$btc $eth $ada $xrp $dot $ltc $link $xlm $xtz $trx $bch $dgb $zil https://t.co/6Y1jWWwEvc"
1377047675120521218,2021-03-30 23:58:44,258,495,55,In case you’re wondering about today’s #Ripple #XRP announcement https://t.co/pAaOiq3R1n
1377047673556119555,2021-03-30 23:58:44,0,29,275,"@americrypto @Neloangelo314 It’s not certain, it’s all speculation. Then why don’t you take a loan, sell your car, sell your house, and invest it all into XRP?"
1377047649271037956,2021-03-30 23:58:38,0,1467,226,Ripple XRP: $61 Billion Flowing Through XRP As BearableGuy123 Points To ... https://t.co/Txun9KXKb8 via @YouTube
1377047615020396545,2021-03-30 23:58:30,0,25,160,"@JohnEDeaton1 Hmm, I think I'll start accepting #XRP as payment for my detailing business..."
1377047611035815938,2021-03-30 23:58:29,1,1,3158,"🔄 Prices update in $USD (1 hour):

$XRP - 0.56 $         (-0.36 %)
$LTC - 195.7 $        (+0.56 %)
$LINK - 27.7 $         (-0.43 %)
$BCH - 524.76 $       (0.0 %)

#XRP #LTC #LINK #BCH #Crypto #Altcoins"
1377047593763622913,2021-03-30 23:58:25,22,1030,968,"In the #SEC vs #Ripple lawsuit, the court says, ""the proposed intervenors' request to file a Motion to Intervene is granted."" #XRP https://t.co/qbtbPrSEbt"
1377047589246357506,2021-03-30 23:58:24,30,364,84,Nip the Great speaking on crypto! He stayed spreading the word about #crypto #XRP #Btc https://t.co/ruqxbItoXg
1377047493871955970,2021-03-30 23:58:01,73,77,29,"The SEC told the Judge that it disputes #XRP having ANY utility. The SEC’s best argument against #XRPHolders’ intervention is that we are “investors” and Congress authorized the SEC to make arguments on behalf of investors - even if we disagree. See 👇

With your help, I plan to https://t.co/V1hDZH0Yb3 https://t.co/p1Wuu6ILlT"
1377047491531612161,2021-03-30 23:58:00,0,119,14,some powerful magic is holding #xrp at this $0.55-0.56 price. no other crypto is tied to a price like this. anyone know the spell to set it free? 🤬
1377047483935784964,2021-03-30 23:57:59,0,1467,226,Ripple XRP: David Schwartz Explains Why Market “Takers” Are The Key To T... https://t.co/cKBUTE3l1M via @YouTube
1377047471818334213,2021-03-30 23:57:56,2,449,348,"$BTT GOES 
TOP 40 MARKET CAP AND OVERTAKES $HOT AND $CHZ

@acoindetective 

$BTC $Silver $BTT $ETH $doge #doge #dogecoin #DogeArmy #Btc  #Bitcoin  #Wsb $troy $XRP $mft $stmx $iq $XLM $sc $vtho $VET $MBL $NPXS #nextdoge $HOT $win $dent $vtho $key $ckb $mbl $mft
#BTT #Bittorrent https://t.co/1CdWgMMJqg"
1377047462104420353,2021-03-30 23:57:53,2,1283,646,"$BTT what a beaut trade its been. Just closing in on target. 20% profit already in the bag.

$ETH $ADA $RUNE $XLM $OCEAN $REN $KSM $UNI $DOT $LTC $AAVE $BNB $VET $BAT $XRP $XLM $XMR $SOL #ZEC $GRT $MANA $LRC $ONT $INJ #ENJ $RSR $DOGE $BTC $EOS $CHZ https://t.co/YqyoUDql3d"
1377047410573213696,2021-03-30 23:57:41,0,1170,1723,"@WKahneman I dont see corda using xrp in a major way....

 i think that dream is over"
1377047371851370506,2021-03-30 23:57:32,1,1283,646,"$BTT is up 22% today surpassing new all-time-highs, not a bad time to take some profit imo, up 1375% in just a few months.

 #BTT #BitTorrent #Bitcoin
#BNB #Binance $BTC $XTZ #BTC $ETH $ADA $DOT $XRP https://t.co/J0T89qfISa"
1377047353954340865,2021-03-30 23:57:28,24,57,10,"@MeMoOoO26NG @XRPFAM4LIFE @MoonLamboio @saintguccixrp @JumpmanFiend @AssetsDaily @digitalassetbuy @BakkupBradley @Kevin_Cage_ @XRP_OWL @sentosumosaba @BCBacker @martincpvalk @RuleXRP @xrpcommunity @stedas @jungleincxrp PLEASE DONT DONATE. I believe it was started with pure intentions &amp; I’m grateful. But I wouldn’t accept 💰 because then it could be argued that I’m doing this for 💴 reasons instead of the true purpose. Plus, there are ethical rules. I’m not perfect but I’m not Clayton or Hinman."
