Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1375960814570594310,2021-03-27 23:59:56,0,150,65,@XRP_OWL Enjoy a break bro..... we'll be around when your ready!
1375960780307238914,2021-03-27 23:59:48,0,266,680,I thank the lord I went into $ALGO and some defi projects. $xrp is so draining https://t.co/6ni5jY0iFn
1375960744429297665,2021-03-27 23:59:40,0,118,16,@Santiag78758327 (3) It just made me think a little bit..like XRP is and has a utility aspect as being a burned token so to speak to eat the costs in a fast and more efficient way between two currencies.
1375960673415495684,2021-03-27 23:59:23,0,210,112,@Retroalol @xrp_mami I care for my patients https://t.co/lZFqnTfIaL
1375960647888826368,2021-03-27 23:59:17,0,361,1087,@jungleincxrp that 8 though 🤔🤣🤣🤣🤣
1375960474651668488,2021-03-27 23:58:35,0,172,35,"@ElapidRL @Kevin_Cage_ I mean I hope I’m right as well 😂 
But it’s a price target using TA with Fibonacci’s. So I guess you’re right it’s still “speculation” but I’m not eye balling it if you know what I mean lol"
1375960453327826946,2021-03-27 23:58:30,0,370,272,@xrp_mami First NFT album on $FAO https://t.co/TxMRsJXlUz
1375960388953460736,2021-03-27 23:58:15,0,409,85,@AltcoinPsycho He told me to buy XRP once
1375960365037719555,2021-03-27 23:58:09,0,100,25,@johnaldinioh89 @Bitboy_Crypto XrP cannot do smart contracts stop your lying and bullshit! XrP is a centralized crypto created by the Central banks themselves. Normal everyday people will never adopt it since these same Central banks are financially enslaving the world! Get real and do some real research!
1375960330040397826,2021-03-27 23:58:01,5,56,1158,"@RealCryptoDarth Native token is even more powerful than a normal wrapped one. Basically doge will act exactly like XRP on the flare network - low fees, smart contracts, fast transact, no need to hold any other tokens."
1375960290274205698,2021-03-27 23:57:51,2,56,1158,"@RealCryptoDarth LTC, XLM, XRP, doge, and I think they are now considering ADA, will be native over there."
1375960259500597248,2021-03-27 23:57:44,0,23,18,"🔰 Transfer of 72 million XRP by BitStamp and other large exchanges

Will Alert, a well-known observer of large digital currency transactions, announced that 72 million XRP units have been traded between #Bitstamp, #Kraken, #Bainance and other trading platforms. #RelistXRP #XRP"
1375960252445831171,2021-03-27 23:57:42,0,381,76,@dimvavas @CryptoBull2020 Wtf is 450 billion lol xrp will be multitrillions  market cap.
1375960251967541251,2021-03-27 23:57:42,0,94,15,"$Rly now pumps road to x100, crypto gem of vitualbacon not listed on binance 🤣

Create probit account 
https://t.co/BhEE5mWobX

Create Mxc account 
https://t.co/bXeDBJ7lxE

$eth $ltc $rsr $xem $xym $chz $ankr $yfii $link $uni $axs $btc #btc $xrp $eth $xmr $trx $ada $doge https://t.co/tvyUUvGQGf"
1375960223551217672,2021-03-27 23:57:36,0,1150,581,@RuleXRP @RayDalio @BTCTN 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥he smokes to much and talk a lot of shit🖕🏿 it’s not important if the US ban Bitcoin 🔥they ignore all Assets who had a real usecase for all people look to XRP 🔥 @SEC_News is a nightmare and Japan and China rocks the the crypto world 🌎 https://t.co/A57NxpDtzd
1375960181411098624,2021-03-27 23:57:26,0,682,293,"Starting to build a position in $CUDOS. If you fools keep selling $QNT I will buy more of that. 

Also Praying for all the $XRP holders that haven't figured out that $QNT commoditizes centralized payment rails.🤦‍♂️"
1375960106173665281,2021-03-27 23:57:08,0,1,3208,"🔄 Prices update in $USD (1 hour):

$XRP - 0.55 $    (-1.45 %)
$LTC - 184.17 $  (-0.56 %)
$LINK - 26.82 $   (-1.01 %)
$BCH - 500.4 $   (-0.45 %)

#XRP #LTC #LINK #BCH #Crypto #Altcoins"
1375960071532843009,2021-03-27 23:56:59,0,144,37,Will by my Time #xrp https://t.co/ZAXPQwRbmf
1375960045763059715,2021-03-27 23:56:53,0,300,35,@Hederas1 @xrp_mami Imagine caring so much that you reply 4 times to my comment
1375959995989250049,2021-03-27 23:56:41,1,219,38,"1M $KIN for £158.

Bargain for the huge potential.

#Crypto #bitcoin #XRP $ONE $VRA $TEL $AMP $UBX https://t.co/no2zMmCZKN"
1375959891907579909,2021-03-27 23:56:16,0,150,26,@ISO_XRP Been changed from 5.99 to 589 :(
1375959844348366850,2021-03-27 23:56:05,0,169,55,@PeacemakerXr @Dust_e84 @MichelleSchlen6 There is 10 thousands different predictions for #xrp. I just want to see things moving in that direction...
1375959820407345157,2021-03-27 23:55:59,0,138,10,I tell family and friends about #XRP but none of them listen 😭😔 does anyone else have this issue?
1375959791374336000,2021-03-27 23:55:53,0,232,1755,"3/27/2021🌟NEW CHART! 📊 

Average close times of the #XRP Ledger (seconds)
Today: 3.840800 https://t.co/A5aYTgnORu"
1375959755886366722,2021-03-27 23:55:44,2,16,123,"@digitalassetbuy Listen to wise words from @digitalassetbuy ""central banks will never hold #btc"",""#bitcoin was never the one"",""#xrp the greatest digital asset"".
@APompliano @novogratz @MMCrypto @IvanOnTech @iamjosephyoung @TheMoonCarl @sunnydecree @cameron @tyler @BitcoinTre"
1375959703134605312,2021-03-27 23:55:31,21800,1413,650,"This is Sisu. He kept breaking into a dollar general to steal this purple unicorn. He tried so often they had to lock the doors and call animal control. Before the responding officer took him to the shelter, she bought it for him. Now he, and the unicorn, have been adopted. 14/10 https://t.co/hjGpdwpHdg"
1375959695798702081,2021-03-27 23:55:30,0,262,27,@TimHawthorne10 @ShakoDoggo Well if that’s the switch I’ll lose my btc vakie to watch XRP moon
1375959692711755779,2021-03-27 23:55:29,0,358,48,"@HighAltitudeInv @kucoincom I got alot of xrp on there, north Korea better not hack them again"
1375959647056715781,2021-03-27 23:55:18,2,4970,1579,"Which #Crypto sub-sector will bring about the most amount of mainstream awareness this bull cycle? 

🔥 #NFTs 
🤔 #SocialMedia
💰 #DEFI
💲 #StoreOfValue

$AUDIO $WAR $MANA $ENJ $FLOW $RATI $TVK $POLC $RFOX $WAXP $AXS $VI $HIVE $YFI $BTC $ETH $LINK $XRP $VET $BONDLY $ROCKS $AAVE"
1375959594795683842,2021-03-27 23:55:06,3,0,2,"#XRP is indeed polarizing for various reasons, and here's a couple primary points for why some hate it:

1. Some of the biggest supporters are straight delusional on their expectations for its success. As if they didn't pass 1st grade math delusional. 

(1/thread) https://t.co/bykONIF2be"
1375959568879083521,2021-03-27 23:54:59,15,0,2,Buy #XRP before you FOMO in after its +200% and relisted on every major exchange https://t.co/QOlJk7Nyw1
1375959430299258884,2021-03-27 23:54:26,0,232,372,"@EyeXRP please, you could donate me only 3 XRP?  I have 28.5 and require 30 for me to transfer to Exchange. thanks!"
1375959429460418562,2021-03-27 23:54:26,0,123,43,Waiting patiently for XRP to moon. 🚀🚀🚀 https://t.co/1CrDgfu1V3
1375959394073018368,2021-03-27 23:54:18,1,2090,13912,Thinking about how cool @kucoincom is for having XRP gives me chills.
1375959354239778821,2021-03-27 23:54:08,0,118,16,@Santiag78758327 @Santiag78758327 (1) So I’m talking to my relative today about crypto and I’m going on about how the value is going to be the utility of the cryptocurrency. So XRP’s value is derived on not only obviously optimistic speculation but also the utility of bridging the gap..
1375959234349654016,2021-03-27 23:53:40,0,361,1087,"@XRP_OWL @Dxron2 🙌🏾 there is good and bad in every race/nationality, gender on the planet... morals and ethics are what makes a human worthy... not their skin tone ethnicity or gender 💙💜 being a good quality human cost nothing.🙌🏾"
1375959213546074112,2021-03-27 23:53:35,0,864,206,@alienvision1 Leave it to Xrp to break down from here
1375959109049139201,2021-03-27 23:53:10,4,32,33,"@Neloangelo314 ""It's in a narrow section of the canal, about 985 feet wide."" 

985 = 589 = XRP"
1375959079164739586,2021-03-27 23:53:03,9,0,2,Unpopular opinion: #XRP will return to ATH just like the majority of every other crypto in the ecosystem.
1375959039348183042,2021-03-27 23:52:53,0,71,30,"@storjproject I love that people are still not sure whether to buy $storj or not! Just buy &amp; #hodl 💪🏼🚀

#adacoin #dot #bnb #1INCH #uniswap #btc #Ethereum #USDT #xrp #LTC #Link #defi #dodgecoin #aave #atomcoin $DEFI #UNISWAP $curve $YFI  #altcoins @binance #DeFi #atom #cosmos"
1375958950798110724,2021-03-27 23:52:32,0,100,25,@GenesisBloq @Bitboy_Crypto It doesn't matter how many banks adopt xrp....if the people won't use it...then it ain't worth shit. As much as people hate Central banks...what makes you think people around the world are going to line up to use XRP. A crypto created by the central banks themselves! You sleep!
1375958853414760453,2021-03-27 23:52:09,0,37,3,@Kevin_Cage_ I don't get the fuss. Other Alts already did this many times over....I used to be blinded by XRP but I finally woke up
1375958850994573315,2021-03-27 23:52:08,0,147,20,"https://t.co/kFAxOKdQno
When #xrp moons!!!!
Guys, I'm dead serious!!!!!🚀🚀"
1375958657024819201,2021-03-27 23:51:22,0,513,371,@NewTech222 @xrp_mami Thanks bro
1375958618311258115,2021-03-27 23:51:13,0,53,16,"@XRP_Jadey86 @RuleXRP It's like seeing Tony Stark and Steve Rogers team up to battle the evil invaders...
#PAC
#XRP
#RelistXRP"
1375958595263729665,2021-03-27 23:51:07,0,19,13,@BCBacker I for one will not have a hard time parting with my XRP for dollars albeit hopefully digital dollars. Owning XRP for going on four years waiting for it do bloody do something has made me hate the token. Can’t wait to sell it!
1375958260113678338,2021-03-27 23:49:47,0,287,101,"The trendline is very strong, #XRP needs to break it as I said before.
Next week it will break. https://t.co/J69d3IF790 https://t.co/rATBvbbEYC"
