Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1381759027332325377,2021-04-12 23:59:58,0,235,683,@XRP_intel You got #plair
1381759022945161219,2021-04-12 23:59:57,0,39,53,#xrp is having some serious green candles. 🚀💸🌒 https://t.co/JzKBI5slzB
1381759022940909568,2021-04-12 23:59:57,40,4998,2249,"2 Ripple Partners Team Up To Boost Digital Remittances

https://t.co/82jkoTSShn

#xrp"
1381759013868670987,2021-04-12 23:59:55,0,104,390,"If you look at #xrp, #Btc ,#LTC, #Eth, and #dogecoin the new and old alts are obvious."
1381759006272745472,2021-04-12 23:59:53,0,337,75,Another listing! Ripple (XRP) listed on Bitflyer https://t.co/1lntF3aMRh  🚀🚀🚀🚀
1381758998479826947,2021-04-12 23:59:51,0,1590,724,"I want my Lambo now!!! 

@MoonLamboio #xrp #crypto #hbar #trx #btc #eth https://t.co/TRj06DBfAk"
1381758980893081600,2021-04-12 23:59:47,41,83,21,XRP has made a hard break out of the triangle and past resistance @ $1.40. 👀 https://t.co/MtS3CY7ThE
1381758966821224449,2021-04-12 23:59:44,0,774,91,I’d love to be paid in $xrp
1381758966590476290,2021-04-12 23:59:44,2,433,173,#XRP breaks $1.50 it’s going parabolic 💥
1381758962148765699,2021-04-12 23:59:43,19,84,452,"I already gave you $XRP targets ... and charts... scroll my feed

Relaxxxxxxxxx"
1381758956838731778,2021-04-12 23:59:41,91,308,597,"FIBS DON'T LIE

$XRP #RelistXRP https://t.co/Jz0nh2xJ4P"
1381758944746434561,2021-04-12 23:59:38,99,4998,2249,"#XRP #XRPCommunity #SEC v. #Ripple Below is the link to @chrislarsensf's Motion to Dismiss the #SEC's enforcement action against him, with Redacted Memorandum of Law, filed April 12, 2021. 

https://t.co/kH2V8eK5ae"
1381758941802168325,2021-04-12 23:59:38,0,476,3598,@RidingJapan Haha 😄 get your coins ready for transfer
1381758941361750021,2021-04-12 23:59:38,55,2534,6230,$XRP warming up https://t.co/0u6IQiMN48
1381758932230750209,2021-04-12 23:59:35,0,29,22,@XRP_Productions 589 likes😂
1381758927277293574,2021-04-12 23:59:34,0,822,17797,@collin_ceakv5 @GoGoGoat3322 @Teeka_Tiwari The XRP Ledger is decentralised.
