Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1378859669184245761,2021-04-04 23:58:57,0,279,201,@WeekInEthNews @haydenzadams @Visa @Uniswap @uniswapgrants Best
1378859648166531077,2021-04-04 23:58:52,22,279,201,"⟠ Latest Week in Ethereum News

💳 @Visa settling transactions on $ETH mainnet
🇩🇪 Upgrade your nodes for Berlin fork
☀️ Rayonism is building testnet to turn off PoW and with shards

⏩ https://t.co/5FyB5XezDC

🙏 thanks to @Uniswap &amp; @uniswapgrants for making this issue possible"
1378859628788912129,2021-04-04 23:58:48,31,232,66,"#Gaia Airdrop is LIVE Participate in #Gaia #Airdrop and receieve $200 worth of 1SG Token for joining and $4 per friend you refer follow the #airdrop rules and finish the tasks. 

https://t.co/3I7c3wxM4n 

#Bitcoin
#uniswap #Airdrop #DeFi #decentralized #Binance
#Ethereum https://t.co/yJGs8qF5M2"
1378859554864250883,2021-04-04 23:58:30,0,71,12,"@CoinMarketCap @PancakeSwap @Uniswap pancakeswap is a simple, useful and promising platform.  Remember, there is a coin burn soon @PancakeSwap @CoinMarketCap  @cake"
1378859523667025920,2021-04-04 23:58:23,22,132,771,"⟠ Latest Week in Ethereum News

💳 @Visa settling transactions on $ETH mainnet
🇩🇪 Upgrade your nodes for Berlin fork
☀️ Rayonism is building testnet to turn off PoW and with shards

⏩ https://t.co/5FyB5XezDC

🙏 thanks to @Uniswap &amp; @uniswapgrants for making this issue possible"
1378859506935853056,2021-04-04 23:58:19,4,74,12,"Uniswap and pancake are nervous. FEGEX is coming for them. Not gonna say anything else take a look yourself.
https://t.co/qgMpkUDnsm 

$FEG
@FEGtoken
#FEGex #FEGarmy #fegtrack #FEGbsc #fegeth #FEGtoken

Telegraph 
https://t.co/6PBOToZ3RY https://t.co/ADIsOnMIBy"
1378859460366462980,2021-04-04 23:58:07,115,626,188,"💥 @Coretoio is a community governed ecosystem that bridges the interaction between projects, investors, pools, and traders 

💥 Coreto users can add liquidity to $COR/ETH pair on #Uniswap and stake to receive rewards

📰 INFO
https://t.co/u3z9HUkwIX
#SCN1"
1378859458521010177,2021-04-04 23:58:07,36883,196,126,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1378859442851221505,2021-04-04 23:58:03,189,1239,72,"#Tenset on #blockfolio 🎉

Now you can add your #10set token in to your list of cryptos and enjoy the view of new ATH of tenset! 

600 000 tokens burned 🔥 since #uniswap  ( 5 days ) This is just the beginning. https://t.co/qxAzPxssNM"
1378859426938023944,2021-04-04 23:58:00,11,1472,1841,"The hypocrisy of @Uniswap &amp; @haydenzadams blacklisting @Delta_Token &amp; advertising @feiprotocol over the same inaccurate metrics is the biggest tale in #crypto right now, the core principles of decentralization are at stake @RyanWatkins_ @DanielGKuhn @jbensonwrites @TrustlessState"
1378859122754527235,2021-04-04 23:56:47,12,93,54,"$SOGE New moonshot 🚀🚀

https://t.co/x0C4dwglLi

https://t.co/aTfX3cirKZ

$ADA $shib $feg $hoge $eth $ogn $ada $four $bdog $RFIII $apory $trx $doge $Grumpy #dogecoin #Defi $zard"
1378859048225931264,2021-04-04 23:56:29,31,2,0,"#Gaia Airdrop is LIVE Participate in #Gaia #Airdrop and receieve $200 worth of 1SG Token for joining and $4 per friend you refer follow the #airdrop rules and finish the tasks. 

https://t.co/3I7c3wxM4n 

#Bitcoin
#uniswap #Airdrop #DeFi #decentralized #Binance
#Ethereum https://t.co/yJGs8qF5M2"
1378859035097587712,2021-04-04 23:56:26,27,236,83,"🚀 Get 3x rewards in our Liquidity Reward Program!

We have Tripled the rewards for $BLANK-ETH and $BLANK-BNB Liquidity Pools! 😎

🥳 Now, earn $60K USD worth of $BLANK Tokens on @Uniswap and $30K USD worth of $BLANK Tokens on @PancakeSwap.

Join now 👈 https://t.co/EP68e9jJNg"
1378858962611748864,2021-04-04 23:56:09,9,1828,30873,"24 hours after listing we are still Number #1 on @DEXToolsApp Hot Pairs 🔥🔥🔥🔥

🔭 https://t.co/GJIXxRcHvC https://t.co/fd1oKfmuFK"
1378858944114855936,2021-04-04 23:56:04,0,265,178,"#polkadot is $44
#uniswap is $31
#filecoin is $183
So many opportunities out there to make up for what you missed out on.
Don’t get me wrong, #Bitcoin is the king due to limited supply and huge demand. Move your cash before it’s too late."
1378858531814707202,2021-04-04 23:54:26,6778,35,0,"This is to announce that our Initial Token Offering-ITO(Pre-sale) is now live!

Token information:
Ticker: YEY 
Total supply: 500,000 YEY 
Total allocated to Presale: 105,000 YEY 

Hard cap: 500 ETH
Soft cap: 200 ETH

Focus: 95% of Presale funds will fund uniswap liquidity pool. https://t.co/zm3gtFBXNj"
1378858372183777287,2021-04-04 23:53:48,1,533,67,"New Gem 💎 
$WINR @JustBetOfficial is listing on Uniswap tomorrow, Monday 5th of April 3 Pm UTC🔥🚀

🔥#WINR has an #NFT Program ans Much More🚀
🔥swap to erc20 in progress
🔥using #polygon scaling tech
🔥Liquidity mining
🔥NFTs for higher rewards/lotto
🔥Platform is ready &amp; live https://t.co/SQU0OBnKGm https://t.co/XeNwTuB6Qy"
1378858278269022211,2021-04-04 23:53:26,115,149,157,"💥 @Coretoio is a community governed ecosystem that bridges the interaction between projects, investors, pools, and traders 

💥 Coreto users can add liquidity to $COR/ETH pair on #Uniswap and stake to receive rewards

📰 INFO
https://t.co/u3z9HUkwIX
#SCN1"
1378858195150585856,2021-04-04 23:53:06,0,957,137,@R4ZE_Network @bounce_finance @Poolz__ @dao_duck @BalancerLabs @Uniswap Looking forward to see Polka ecosystem to grow with #RazeTokenLaunch $RAZE
1378858192512290816,2021-04-04 23:53:05,36883,57,2,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1378858033254604800,2021-04-04 23:52:27,0,1038,4754,"@pmcl77 Thats gonna be a decentralized exchange - Uniswap or if you want to buy on centralized exchanges 

https://t.co/kFH3K6TdU7 

Cheers"
1378857888882565123,2021-04-04 23:51:53,4167,245,208,"PorkSwap is Decentralised spot and futures trading platform
#Porkswap #Pswap #DeFi #yfi #cake #pancakeswap #uniswap #sushiswap #swapvideo #etherum  #AMM #Bitcoin #burgerswap #Julswap #cryptoinvestor #cryptostaking #chainlink #safemars #safemoon #binancesmartchain #binance #GateIo https://t.co/AYQzPFiWUJ"
1378857854317297664,2021-04-04 23:51:45,122,384,1245,"💥Join our Twitter Giveaway!
Like &amp; retweet this tweet and tag 3 friends
1st place: 25 $RGP &amp; 25 USDT!
2nd: 15 $RGP &amp; 15 USDT
3rd: 10 $RGP &amp; 10 USDT
That's not all, 10 random participants receive 5 $RGP &amp; 5 USDT each!
🥳Happy Easter!

#DeFi #Crypto #Bitcoin #Binance #Uniswap #ETH https://t.co/7XRnahLOrU"
1378857825770872834,2021-04-04 23:51:38,492,245,208,"Whitelisting for private sale is over.

Please check here: 
https://t.co/d559QX3cDF 
if you are whitelisted or not.

❌Be aware of fake contracts.

#PorkSwap #Pswap #BSC #Bitcoin #Cake #ICO #DeFi #Safemoon #uniswap #futuretrade #Binance #BinanceSmartChain #whitelisting #presale https://t.co/iTQVXIBMHR"
1378857817415639043,2021-04-04 23:51:36,1219,331,93,"🕹ARE YOU READYYY?

We're are list Uniswap !!!

https://t.co/beQaX5i4Ho

📆 Contract Ethereum Blockchain
0x1a7f0b3af6e9e9953f4b61ecb2791e55dc7dcb19

https://t.co/pGGfuMB6ig

🎗We are currently available at: 
Cats Exchange
1Inch Exchange
Pancakeswap
Uniswap

#CATS #CATSFINANCE https://t.co/gdYZuA8l9r"
1378857772972933120,2021-04-04 23:51:25,0,68,13,@R4ZE_Network @bounce_finance @Poolz__ @dao_duck @BalancerLabs @Uniswap Privacy and anonymity would be some of the most important features in the crypto ecosystem now. And $RAZE will be able to provide it #RazeTokenLaunch
1378857605637025792,2021-04-04 23:50:45,0,0,35,"Like money and Titties? Hop on the Titty Train, 330k market cap, 60 holders. Locked Liquidity? 4/20 Token burn?🔥Doesn’t get much earlier than this 🤑 https://t.co/3LyefBIv2r https://t.co/j78XOpF1hF https://t.co/cKm3Nf9YmU"
1378857578906611712,2021-04-04 23:50:39,467,1771,1622,"🎉🙌🥳We are excited to announce the #Raze Network's Token Generation Event (TGE).🚀🚀🚀

1⃣: Genesis Community Round
2⃣: Whitelist on @bounce_finance, @Poolz__, @dao_duck
3⃣: Public Sale on @BalancerLabs LBP
4⃣: Trading on @Uniswap
5⃣: Exchange Listing

https://t.co/VO7H3KXo4T"
1378857543443734529,2021-04-04 23:50:30,8,304,47,"Gas up your PGA engines 🤖: the @feiprotocol repeg is going to set an MEV world record.  Rips 99% of liquidity out of a $2.6 BILLION @Uniswap pool, buys FEI with ETH to push the price 5% to peg, redeposits all available ETH, and burns the excess FEI 🍿https://t.co/Igmx1KOKuP"
1378857518487666688,2021-04-04 23:50:24,200,162,56,"🎉 We are live on @Uniswap 🦄 &amp; @PancakeSwap! 🥞

Thank you to our fellow $AIOZ community for their continued support!

✅ Official Token Contract:

Uniswap Link: https://t.co/Q7IcJ4867I

PancakeSwap Link: https://t.co/u7Lm51X5oa https://t.co/MF7ORtC9We"
1378857348492627971,2021-04-04 23:49:44,0,813,266,"Playing with the Uniswap v2 subgraph. Looks like the Dai / ETH pool was initialized with 200 DAI and 1 ETH on May 13, 2020. Using x * y = k (ignoring fees), buying 1 ETH is all the ETH, hence the infinite price on day 1. Look at how those reserves explode! https://t.co/YokKv7keuG https://t.co/55kPtJ0HUx"
1378857343161671682,2021-04-04 23:49:43,122,339,680,"💥Join our Twitter Giveaway!
Like &amp; retweet this tweet and tag 3 friends
1st place: 25 $RGP &amp; 25 USDT!
2nd: 15 $RGP &amp; 15 USDT
3rd: 10 $RGP &amp; 10 USDT
That's not all, 10 random participants receive 5 $RGP &amp; 5 USDT each!
🥳Happy Easter!

#DeFi #Crypto #Bitcoin #Binance #Uniswap #ETH https://t.co/7XRnahLOrU"
1378857197950672902,2021-04-04 23:49:08,36883,0,1,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
