Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1375598372485165056,2021-03-26 23:59:44,6,1819,270,"Our CEO @AnitaAngelica is absolutely crushing it like nobody's business.  #AMA @WeChatApp with Real Satoshi discussing our upcoming 3/26 #IDO $BLES public token sale taking place on @BSCPad + 
@paid_network w/ listing pairs on @Uniswap @PancakeSwap. #NFTs #BlindBoxes #ETH #BNB https://t.co/MnCCeENaf5"
1375598317137240069,2021-03-26 23:59:30,0,1774,3674,@CryptoCatVC @Uniswap @10 @20 @mewn21 this
1375598245901033474,2021-03-26 23:59:13,0,135,7,"@JRNYcrypto If I go to etherscan and search UNI I see Uniswap has 196,207 holders. Is there a way to see all the crypto tokens in one place sorted by number of holders? Could this information be useful in finding which new token is gaining traction and get in relatively early?"
1375597941944111105,2021-03-26 23:58:01,3,178,61,If you want to learn how to buy altcoins on uniswap. Watch this tutorial https://t.co/6uY60C3Vgv
1375597731574644736,2021-03-26 23:57:11,38,8,11,@mickalamasse1 @Poolz__ @bepronet @Poolz__ community this is incredible good news for you !! Come on in #Tacotoken  🌶#tacoswap 🌶🌶 For a better life ! 🥰. #tacoswaptothemoon #DeFi #Crypto #bepronet #ETH #Uniswap
1375597677677846534,2021-03-26 23:56:58,51,8,11,"@mickalamasse1 @Poolz__ @bepronet You can farm lots of poolz token on tacoswap than uniswap !! 

This new opportunity is so amazing! I can't believe my eyes... 1500% interest rate with bepronet !!! What will poolz have in store for us 🚀🚀🚀

Let's go for the moon with tacoswap let's blow all the numbers 🚀🌝🚀"
1375597227201208320,2021-03-26 23:55:10,0,23,5,@Roberto99166116 @OnXFinance @Uniswap @SushiSwap @gate_io @MXC_Exchange @CoinoneOfficial @1inchExchange Buy buy buyyyyy
1375597187879567361,2021-03-26 23:55:01,6,76,83,optimize and move sqrt to sdk-core https://t.co/5s6Flxr5nB #TypeScript #opensource
1375597081310625794,2021-03-26 23:54:36,0,277,22,"#Ethereum DELAYED AGAIN. I WAS HOPING THAT, PLUS UNISWAP V3 WOULD HELP KICK THAT PRICE THE RIGHT WAY. THEN I WOULD BE LIKE MR. CRABS HERE. COME ON #ETH LET'S GO!!!!! https://t.co/kj35lH4UT9"
1375596994639499265,2021-03-26 23:54:15,0,508,37,"@gate_io is a reliable, secure #exchange. You can buy most of the #IDO launched not long after #Uniswap

Sign up to get a 10% rebate on your crypto purchases.

https://t.co/gDsjUmYVsT

I've bought $POLK $SUPER #CSG $ROOM $CONV straight after launch.

#Bitcoin  #Polkastarter"
