Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1376323209994379271,2021-03-28 23:59:58,86,316,48,"1/ 📖 Just read @Uniswap v3 whitepaper 🦄 and wanted to share some thoughts.

👀 There are some pretty neat tricks in the paper that we @AlphaFinanceLab also use. 👀

Thread below 👇"
1376323208660414464,2021-03-28 23:59:58,843,1,1,"🔥Congrats! 12000+followers. THX！

🔥NFTs is a deflationary token. Each month, it will be burned according to the burning curve function

🚀 USDT-NFTs has been listed on Uniswap

🚀 The contract address:
0x6599fc3e77cbfa6f6e9cac605a30b1e78827eba0
🚀Like、RT &amp; Tag 3 friends
#NFTs https://t.co/sudkQdWp5C"
1376323182949376001,2021-03-28 23:59:52,371,426,193,"Sneak preview of $DYP Locker which is one of the features that $DYP Tools will offer! 

DYP Tools is going to contain a lot of features, all designed to help the #DeFi investors, it doesn't matter if you are a newbie or an advanced investor! 

#Ethereum #Uniswap https://t.co/8H4Y5R0za8"
1376323174346809352,2021-03-28 23:59:50,616,1796,457,"#Grumpee 🐱 @GrumpeeF launched on UniSwap and liquidity is locked for 2 years!

0.3% of each transaction goes to a charity for children with cancer.

1% Distributed Among Holders

Come support $GRUMPEE with its Cause 
https://t.co/XX2OgEoBWv

Uniswap link: https://t.co/c6XdHdDyWe"
1376323172971122688,2021-03-28 23:59:49,22254,39,1,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376323171113046017,2021-03-28 23:59:49,288,426,193,"$DYP liquidity providers earned 6,533.78 #Ethereum worth $10,616,674 since launch!

Earn up to 301.35% APY 💰

If you want to start earning #ETH you just need to join one of our liquidity pools: DYP-ETH, DYP-WBTC, DYP-USDC, and DYP-USDT https://t.co/zxyI0V2tnr

#DeFi #Uniswap https://t.co/acaV7p6h3G"
1376323138644893696,2021-03-28 23:59:41,4198,1143,64,"🌎 SAFEEARTH

@SafeEarthETH are UNRUGGABLE❗

🔥 43% of Total Supply Burned
🔓 Liquidity locked
✅ Applied for CMC &amp; Gecko
🛡️ Limit per transaction: 5 000 000 000 000
💥 Slippage 5%

💰 Buy on Uniswap
https://t.co/d58mNuBuZU

Learn:
https://t.co/8J70GSRbAo
https://t.co/59IHUqo1sx https://t.co/ZV1oJcMWE1"
1376323124359127042,2021-03-28 23:59:38,4198,2238,344,"🌎 SAFEEARTH

@SafeEarthETH are UNRUGGABLE❗

🔥 43% of Total Supply Burned
🔓 Liquidity locked
✅ Applied for CMC &amp; Gecko
🛡️ Limit per transaction: 5 000 000 000 000
💥 Slippage 5%

💰 Buy on Uniswap
https://t.co/d58mNuBuZU

Learn:
https://t.co/8J70GSRbAo
https://t.co/59IHUqo1sx https://t.co/ZV1oJcMWE1"
1376323123977457671,2021-03-28 23:59:38,22254,73,10,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376323094474760196,2021-03-28 23:59:31,4198,1836,190,"🌎 SAFEEARTH

@SafeEarthETH are UNRUGGABLE❗

🔥 43% of Total Supply Burned
🔓 Liquidity locked
✅ Applied for CMC &amp; Gecko
🛡️ Limit per transaction: 5 000 000 000 000
💥 Slippage 5%

💰 Buy on Uniswap
https://t.co/d58mNuBuZU

Learn:
https://t.co/8J70GSRbAo
https://t.co/59IHUqo1sx https://t.co/ZV1oJcMWE1"
1376323090095894529,2021-03-28 23:59:30,22254,51,36,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376323078305681411,2021-03-28 23:59:27,45,122,77,"We are excited to announce our Uniswap Liquidity Rewards program. 

We will be setting aside 1,855,287 TIDAL per reward period for participants.

https://t.co/B04YWPHqaY https://t.co/gBowuSj2ku"
1376323053831999488,2021-03-28 23:59:21,22254,19,1,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376323015709925379,2021-03-28 23:59:12,3308,367,95,"PorkSwap is Decentralised spot and futures trading platform
#Porkswap #Pswap #DeFi #yfi #cake #pancakeswap #uniswap #sushiswap #swapvideo #etherum  #AMM #Bitcoin #burgerswap #Julswap #cryptoinvestor #cryptostaking #chainlink #safemars #safemoon #binancesmartchain #binance #GateIo https://t.co/AYQzPFiWUJ"
1376322996986474497,2021-03-28 23:59:07,4198,2107,328,"🌎 SAFEEARTH

@SafeEarthETH are UNRUGGABLE❗

🔥 43% of Total Supply Burned
🔓 Liquidity locked
✅ Applied for CMC &amp; Gecko
🛡️ Limit per transaction: 5 000 000 000 000
💥 Slippage 5%

💰 Buy on Uniswap
https://t.co/d58mNuBuZU

Learn:
https://t.co/8J70GSRbAo
https://t.co/59IHUqo1sx https://t.co/ZV1oJcMWE1"
1376322993303916544,2021-03-28 23:59:07,8828,1166,31,"I will send one random person $500 on 31st march all you have to do is RT and be following myself @TenseT_io_JAPAN &amp; @TenseT_io 

The day #10SET Will go live on @Uniswap 

So many people asking how to get involved but its SOLD OUT.

Join TG for news - https://t.co/DkVQ3j0CY5 https://t.co/xkMld0HwQM"
1376322979336839169,2021-03-28 23:59:03,843,979,52,"🔥Congrats! 12000+followers. THX！

🔥NFTs is a deflationary token. Each month, it will be burned according to the burning curve function

🚀 USDT-NFTs has been listed on Uniswap

🚀 The contract address:
0x6599fc3e77cbfa6f6e9cac605a30b1e78827eba0
🚀Like、RT &amp; Tag 3 friends
#NFTs https://t.co/sudkQdWp5C"
1376322975914356741,2021-03-28 23:59:02,371,185,12,"Sneak preview of $DYP Locker which is one of the features that $DYP Tools will offer! 

DYP Tools is going to contain a lot of features, all designed to help the #DeFi investors, it doesn't matter if you are a newbie or an advanced investor! 

#Ethereum #Uniswap https://t.co/8H4Y5R0za8"
1376322961729290241,2021-03-28 23:58:59,22254,205,1038,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376322942255177728,2021-03-28 23:58:54,22254,218,12,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376322937620365315,2021-03-28 23:58:53,4198,2378,1178,"🌎 SAFEEARTH

@SafeEarthETH are UNRUGGABLE❗

🔥 43% of Total Supply Burned
🔓 Liquidity locked
✅ Applied for CMC &amp; Gecko
🛡️ Limit per transaction: 5 000 000 000 000
💥 Slippage 5%

💰 Buy on Uniswap
https://t.co/d58mNuBuZU

Learn:
https://t.co/8J70GSRbAo
https://t.co/59IHUqo1sx https://t.co/ZV1oJcMWE1"
1376322927830855681,2021-03-28 23:58:51,616,2258,302,"#Grumpee 🐱 @GrumpeeF launched on UniSwap and liquidity is locked for 2 years!

0.3% of each transaction goes to a charity for children with cancer.

1% Distributed Among Holders

Come support $GRUMPEE with its Cause 
https://t.co/XX2OgEoBWv

Uniswap link: https://t.co/c6XdHdDyWe"
1376322927289720834,2021-03-28 23:58:51,45,678,4149,"We are excited to announce our Uniswap Liquidity Rewards program. 

We will be setting aside 1,855,287 TIDAL per reward period for participants.

https://t.co/B04YWPHqaY https://t.co/gBowuSj2ku"
1376322914778144768,2021-03-28 23:58:48,1,1272,1835,@seanydough And it just dropped!?? Dawg we talkin 20X only got a 200 mill market cap. Shit it hasn’t even done a full 100% this week. I’m buying but these ETH gas fees on Uniswap are terrible lol
1376322860617138178,2021-03-28 23:58:35,1238,5421,4577,"Is amazing to see how this project has been out since Dec 2020 and so far Liquidity Providers have earned about 6533.78 $ETH and that is the total value of $10.6 Million dollars. 💪

Also the APY doing 301.35% which is amazing.

#DeFi #UniSwap #BSC #SmartContract #Ethereum https://t.co/9a7rgyoMpE"
1376322812634259457,2021-03-28 23:58:24,4198,722,249,"🌎 SAFEEARTH

@SafeEarthETH are UNRUGGABLE❗

🔥 43% of Total Supply Burned
🔓 Liquidity locked
✅ Applied for CMC &amp; Gecko
🛡️ Limit per transaction: 5 000 000 000 000
💥 Slippage 5%

💰 Buy on Uniswap
https://t.co/d58mNuBuZU

Learn:
https://t.co/8J70GSRbAo
https://t.co/59IHUqo1sx https://t.co/ZV1oJcMWE1"
1376322771664265218,2021-03-28 23:58:14,22254,198,84,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376322765846896640,2021-03-28 23:58:12,22254,127,7,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376322764206788608,2021-03-28 23:58:12,4198,159,118,"🌎 SAFEEARTH

@SafeEarthETH are UNRUGGABLE❗

🔥 43% of Total Supply Burned
🔓 Liquidity locked
✅ Applied for CMC &amp; Gecko
🛡️ Limit per transaction: 5 000 000 000 000
💥 Slippage 5%

💰 Buy on Uniswap
https://t.co/d58mNuBuZU

Learn:
https://t.co/8J70GSRbAo
https://t.co/59IHUqo1sx https://t.co/ZV1oJcMWE1"
1376322733135388672,2021-03-28 23:58:05,22254,60,10,"We are happy to announce a development on #Binance  Smart Chain
The Network Effect🚀
🔹#REW will become a multi-blockchain token
🔹Increasing the number of users
🔹Developing partnerships with #BSC projects  
Let’s do it together our dear community❤️
#pancake #Uniswap #rewardiqa https://t.co/QMRxj2H4eP"
1376322719667646466,2021-03-28 23:58:01,8,456,48,"$DELTA $738 mil Volumes in 6 hours.   Why are you not in yet?

https://t.co/e3GRyqXMCl

$CORE https://t.co/80Nz7HVgs7"
