Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1378135149498499075,2021-04-02 23:59:58,18,180,9,"@chainlink Hi everybody , hi @chainlink community,
Do you know the French project tacoswap ?
It’s a big defi project , come with us , join us , we are 40k people on boarding this project ! Come stake on #tacoswap.io  and win free tacos !
Hope see you soon with us ! Together to the moon 🌶🚀"
1378135130737414149,2021-04-02 23:59:54,11,4310,14181,"Chainlink is about $GLINK Grayscale #Chainlink Trust away from being discovered by normies. 

https://t.co/ujU65n5VOJ"
1378135052677042178,2021-04-02 23:59:35,63,469,75,"#Chainlink Enters $32.00 Territory with Bullish Fundamentals:

Investors who bought $LINK at the beginning of the year at $11,20 are now up 286%

3.4+Million $LINK Removed From Exchanges Today
https://t.co/7jhntDkvKg

$LINK - Today Grayscale Added an Additional $200,000 of $LINK https://t.co/HBfYgKYhMQ"
1378135032687120388,2021-04-02 23:59:30,35,258,74,"Chainlink is less than 15% away from price discovery. Do with this information as you will. 

$LINK https://t.co/6LxJjFflzb"
1378134891074777088,2021-04-02 23:58:57,527,323,41,"#Chainlink Price Feeds are now available as an oracle pallet to all #Substrate, #Polkadot, &amp; #Kusama chains. This gives teams building across the Polkadot ecosystem a standardized, easy-to-integrate, &amp; time-tested oracle solution to support their DeFi apps
https://t.co/Ak1vqQxlYk"
1378134833621204993,2021-04-02 23:58:43,32,649,123,"#Chainlink

Data shows that @Grayscale bought 115,570 $LINK for its Grayscale® Chainlink Trust from March 17 until April 1. That includes a 65,570 $LINK purchase on Thursday, coinciding with a price pump in the $LINK market

$LINK - Institutional Investors https://t.co/CIbbBQB3Ow"
1378134756253167619,2021-04-02 23:58:25,35,4310,14181,"Chainlink is less than 15% away from price discovery. Do with this information as you will. 

$LINK https://t.co/6LxJjFflzb"
1378134732303695872,2021-04-02 23:58:19,34,649,123,"#chainlink $link #bitcoin
#PoweredByChainlink

Yesterday:

Chainlink Holders: 471,686

Today:

Chainlink Holders: 472,814

🔹🔹🔹🚀 🚀 🔹🔹🔹"
1378134730353348620,2021-04-02 23:58:18,956,10,6,"Can you tell  @chainlink owners where they can stake LP token please ?

🤔Do you think they would like to join us for our #tacotoken🌶 pool party ?

Please @bepronet and @Poolz__  think about making a big place on our pool for our new best friends @chainlink"
1378134721243254792,2021-04-02 23:58:16,0,637,14727,"@CRYPT0_is_KING @Don_ChainLink Well done, in a years time you’ll be laughing"
1378134673575063552,2021-04-02 23:58:05,23,26,90,"@chainlink has informed us that there are up to 18 #hackathon #developers working with the @synthetix_io protocol. 

It is really amazing to see the interest and turn out! We want to encourage each one of you to push hard and contact us if you need any input or help. https://t.co/yiUJHbOjv5"
1378134636354793472,2021-04-02 23:57:56,32,4310,14181,"#Chainlink

Data shows that @Grayscale bought 115,570 $LINK for its Grayscale® Chainlink Trust from March 17 until April 1. That includes a 65,570 $LINK purchase on Thursday, coinciding with a price pump in the $LINK market

$LINK - Institutional Investors https://t.co/CIbbBQB3Ow"
1378134595359531009,2021-04-02 23:57:46,69,649,123,"🚨 Big news! 🚨
#Chainlink Price Feeds are now natively integrated and available to all chains on the @Polkadot network, including #Substrate #Polkadot and #Kusama.
This an exciting and momentous step on the road towards mass adoption of #Chainlink’s decentralized oracles. #4IR https://t.co/eVClvBS7dy"
1378134570193801225,2021-04-02 23:57:40,63,637,14727,"#Chainlink Enters $32.00 Territory with Bullish Fundamentals:

Investors who bought $LINK at the beginning of the year at $11,20 are now up 286%

3.4+Million $LINK Removed From Exchanges Today
https://t.co/7jhntDkvKg

$LINK - Today Grayscale Added an Additional $200,000 of $LINK https://t.co/HBfYgKYhMQ"
1378134520453505024,2021-04-02 23:57:28,223,649,123,"$DOT JUST ANNOUNCED.  

$LINK price feeds will be used to support @Polkadot's multichain environment. 

Upcoming DOT/KSM parachains can integrate the Chainlink oracle pallet and access high-quality external market data, enabling scalable DeFi applications

https://t.co/rDnfJlFx3O"
1378134499830202370,2021-04-02 23:57:23,34,4310,14181,"#chainlink $link #bitcoin
#PoweredByChainlink

Yesterday:

Chainlink Holders: 471,686

Today:

Chainlink Holders: 472,814

🔹🔹🔹🚀 🚀 🔹🔹🔹"
1378134497611280386,2021-04-02 23:57:23,121,132,131,"🏷️ Premium data provider @dxFeedSolutions has launched their own @Chainlink node on mainnet to monetize their APIs for #DeFi markets. Devs can call the dxFeed Chainlink node to access signed data on-chain for various asset types.

⬇️DETAILS:
https://t.co/ZGYaytjTcX

 #ERC20_NEWS https://t.co/GxAOBwmt22"
1378134476233052160,2021-04-02 23:57:18,182,4310,14181,We're excited to award @block42_company a grant to natively integrate #Chainlink on @OKExChain. This will enable smart contract developers to build high-throughput #DeFi applications directly on OKExChain using Chainlink Price Feeds for high-quality data. https://t.co/I7ShTdBIts
1378134464723881984,2021-04-02 23:57:15,862,481,122,"If Chainlink goes over $1,032.12 end of year.  I'll give everyone who retweets this $1,032.12. $LINK"
1378134423456129025,2021-04-02 23:57:05,862,164,24,"If Chainlink goes over $1,032.12 end of year.  I'll give everyone who retweets this $1,032.12. $LINK"
1378134420050345985,2021-04-02 23:57:04,223,4310,14181,"$DOT JUST ANNOUNCED.  

$LINK price feeds will be used to support @Polkadot's multichain environment. 

Upcoming DOT/KSM parachains can integrate the Chainlink oracle pallet and access high-quality external market data, enabling scalable DeFi applications

https://t.co/rDnfJlFx3O"
1378134386445459460,2021-04-02 23:56:56,69,649,123,"#Chainlink wins so much that people got overexposed to winning &amp; forgot how much they were winning since it was so normal to win. Chainlink may not be top 3 yet, but it's only a matter of time before the perpetual state of winning has us in our rightful spot within the top 3. Few"
1378134362407993345,2021-04-02 23:56:51,182,4310,14181,Premium data provider @dxFeedSolutions has launched their own #Chainlink node on mainnet to monetize their APIs for #DeFi markets. Developers can call the dxFeed Chainlink node to access signed data on-chain for various asset types &amp; financial market info. https://t.co/bVJS8FpW9F
1378134342145294343,2021-04-02 23:56:46,63,4310,14181,"#Chainlink Enters $32.00 Territory with Bullish Fundamentals:

Investors who bought $LINK at the beginning of the year at $11,20 are now up 286%

3.4+Million $LINK Removed From Exchanges Today
https://t.co/7jhntDkvKg

$LINK - Today Grayscale Added an Additional $200,000 of $LINK https://t.co/HBfYgKYhMQ"
1378134316056739840,2021-04-02 23:56:40,69,4310,14181,"🚨 Big news! 🚨
#Chainlink Price Feeds are now natively integrated and available to all chains on the @Polkadot network, including #Substrate #Polkadot and #Kusama.
This an exciting and momentous step on the road towards mass adoption of #Chainlink’s decentralized oracles. #4IR https://t.co/eVClvBS7dy"
1378134240517353473,2021-04-02 23:56:22,69,4310,14181,"#Chainlink wins so much that people got overexposed to winning &amp; forgot how much they were winning since it was so normal to win. Chainlink may not be top 3 yet, but it's only a matter of time before the perpetual state of winning has us in our rightful spot within the top 3. Few"
1378134214437085184,2021-04-02 23:56:15,121,169,167,"🏷️ Premium data provider @dxFeedSolutions has launched their own @Chainlink node on mainnet to monetize their APIs for #DeFi markets. Devs can call the dxFeed Chainlink node to access signed data on-chain for various asset types.

⬇️DETAILS:
https://t.co/ZGYaytjTcX

 #ERC20_NEWS https://t.co/GxAOBwmt22"
1378134151098945540,2021-04-02 23:56:00,22,80,33,"@chainlink Tacoswap is a new challenge project! It is growing and on its way to the moon! Don't hesitate to come and check it out as it could change your life.
#tacoswap #tacoToken 🌶🚀"
1378134110632206336,2021-04-02 23:55:51,862,303,50,"If Chainlink goes over $1,032.12 end of year.  I'll give everyone who retweets this $1,032.12. $LINK"
1378134104311468032,2021-04-02 23:55:49,13,80,33,"@chainlink lets go to the moon listing chainlink 🌶🌶🌶 joint with us !!@coingecko
@elonmusk 
@mickalamasse1 
@PancakeSwap 
@SushiSwap 
@burger_swap 
@bepronet"
1378134102881267712,2021-04-02 23:55:49,4,1872,641,"Rubbing their bellies every evening until #Chainlink hits 1000$.
Day 130 https://t.co/Y7FVY3d9qc"
1378134089308512262,2021-04-02 23:55:46,862,293,9,"If Chainlink goes over $1,032.12 end of year.  I'll give everyone who retweets this $1,032.12. $LINK"
1378134080810852355,2021-04-02 23:55:44,29,80,33,@chainlink Join the tacoswap project🚀🌮🚀🌶🔥 lets open this chainlink pool!! #tacoswaptothemoon #tacoToken @mickalamasse1
1378134056983015433,2021-04-02 23:55:38,14,80,33,"@mickalamasse1 @chainlink @bepronet @Poolz__ Yeah yeah ! March 22nd, I have staked my UniV2LP from ETH - @bepronet on @Tacoswap_io with a 445% #APY! Join, good APYs #ToTheMoon 🌶"
1378134047260573702,2021-04-02 23:55:36,18,80,33,"@mickalamasse1 @chainlink @bepronet @Poolz__ March 22nd, I have staked my UniV2LP from ETH - @bepronet on @Tacoswap_io with a 445% #APY! Join, good APYs

#yieldfarm #DeX #poolparty"
1378134044009971712,2021-04-02 23:55:35,862,110,106,"If Chainlink goes over $1,032.12 end of year.  I'll give everyone who retweets this $1,032.12. $LINK"
1378134020773584904,2021-04-02 23:55:29,8,80,33,"@mickalamasse1 @chainlink @bepronet @Poolz__ March 22nd, I have staked my UniV2LP from ETH - @bepronet on @Tacoswap_io with a 445% #APY! Join, good APYs

Let’s go!!

#yieldfarm #DeX #poolparty"
1378133953173946369,2021-04-02 23:55:13,862,60,0,"If Chainlink goes over $1,032.12 end of year.  I'll give everyone who retweets this $1,032.12. $LINK"
1378133920579981313,2021-04-02 23:55:05,16,80,33,@chainlink In March I have staked my UniV2LP ETH - @bepronet on @Tacoswap_io and I got a 445% #APY! That’s just amazing ....don’t be shy join us ❤️🌶🚀#tacoswaptothemoon
1378133915584626689,2021-04-02 23:55:04,0,69,4,"All aboard the#chainlink train, your last chance for financial freedom."
1378133910240985089,2021-04-02 23:55:03,261,649,123,"Chainlink Price Feeds will allow smart contract applications across the Polkadot ecosystem to access accurate, up-to-date and tamper-proof price reference data for powering new products and markets.

Learn more: https://t.co/b0S4Jqyh5D https://t.co/60dB0QUREi"
1378133909888774144,2021-04-02 23:55:03,10,80,33,@mickalamasse1 @chainlink @bepronet @Poolz__ join us it simple !
1378133904775864321,2021-04-02 23:55:02,527,4310,14181,"#Chainlink Price Feeds are now available as an oracle pallet to all #Substrate, #Polkadot, &amp; #Kusama chains. This gives teams building across the Polkadot ecosystem a standardized, easy-to-integrate, &amp; time-tested oracle solution to support their DeFi apps
https://t.co/Ak1vqQxlYk"
1378133897024696321,2021-04-02 23:55:00,121,192,144,"🏷️ Premium data provider @dxFeedSolutions has launched their own @Chainlink node on mainnet to monetize their APIs for #DeFi markets. Devs can call the dxFeed Chainlink node to access signed data on-chain for various asset types.

⬇️DETAILS:
https://t.co/ZGYaytjTcX

 #ERC20_NEWS https://t.co/GxAOBwmt22"
