Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1373423083411890176,2021-03-20 23:55:54,11,17,9,"$dft $defiat is a defi low cap gem. 

Next days launching the ability to stake Any erc-20 token. The feature is called ""Anystake"" this thing can easily x100 Liquility is locked till Dec 31 2021. 
Audit by hacken is ongoing. 
DYOR. #chainlink $nft #nft $ERN @DefiatOfficial https://t.co/MVzYvUTrFo"
1373423049698066436,2021-03-20 23:55:46,0,525,972,"@IOHK_Charles @JunkoSu22993224 If Cardano used #chainlink oracles, you’d have so much god damn money to create your chain!  God Christ I’m excited for you and you haven’t even adopted us yet. https://t.co/CRKN45DhOU"
1373422591642275841,2021-03-20 23:53:57,0,183,42,"In 5 years:
Q: Siri, how much does a Tesla cost?
Siri: ""0.5 $LINK""
@chainlink $LINK #Chainlink"
1373422472998092802,2021-03-20 23:53:29,0,309,36,"@draecomino #Chainlink is a solution of all, kek https://t.co/U9fkw3Yutt"
1373422359638605830,2021-03-20 23:53:02,0,1628,1245,"#Cardano IS BACK FOR ROUND #2!!! ...

https://t.co/ks6P7PqB3X

#Binance #BinanceCoin #Bitcoin #BitcoinNews #Btc #Chainlink #Coinbase #Crypto #CryptoCurrencies #CryptoNews #Cryptocurrency #Currency #DailyBitcoinNews #DayTrading #Defi #DigitalCurrencies #Eos #Eth https://t.co/iCIoOpex1P"
1373422167929552896,2021-03-20 23:52:16,24,612,14314,"@arbitrum + @chainlink is going to blow minds when it’s released 🤯 

L2 scalability is about to get very very real, very very fast 💨 

#Layer2 #Arbitrum #Chainlink #blockchains #smartcontracts #PoweredByChainlink #4IR https://t.co/SdTLcUW6q2"
1373421522124177408,2021-03-20 23:49:42,0,63,8,"Partners:
Consensus Labs
PolkaDot
DDEX
Parity
Maker
Chainlink
ANKR
Reef

Found on Huobi. Marketcap is 94 Millions only. Way too low for potential.

Don't sleep on $RING 💎💎"
1373421388992819201,2021-03-20 23:49:10,2,605,1481,"Rubbing their bellies every evening until #Chainlink hits 1000$.
Day 117 https://t.co/QyoLzeVVi2"
1373421060591382531,2021-03-20 23:47:52,0,443,33,@Don_ChainLink @LINKNewsOracle @Citi That's be grate
1373420829900431361,2021-03-20 23:46:57,1145,689,32,"Here are cryptocurrency technologies that I find interesting, technically and/or philosophically:
- Bitcoin
- Ethereum
- Cardano
- Dogecoin
- Chainlink
- Monero
- Zcash

If I'm missing something, let me know. I care less about the investment aspect &amp; more about the innovation."
